id,first_name,last_name,country,weight,height,goal,start_date,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Shift towards healthier protein sources,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Decreasing stress,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Increase in fruit and vegetable intake,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Sleeping more/better,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Decrease sedentary activities,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Shift towards better carbohydrate and fiber intake,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Shift towards healthier fats,2013-06-02 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Manage your weight,2015-04-29 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Monitor your weight,2015-04-29 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Increase in physical activity,2015-05-26 09:00:00.0000,,,,,,,
33,Erkki,Tuomi,GB,70,1.85,Regular meal pattern,2015-05-26 09:00:00.0000,,,,,,,
,,,,,,,,,,,,,,
id,first_name,feedback_date,feeling,motivational_message,patient_message,,,,,,,,,
,,,,,,,,,,,,,,
# patient_id, adherence, time_date,,,,,,,,,,,,
33, 0.4, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0.571429, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0.285714, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, NULL, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, NULL, 2013-10-28 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 1, 2013-11-04 09:00:00.0000,,,,,,,,,,,,
33, 0.9, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0.142857, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 1, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 1, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 1, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 1, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, NULL, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, NULL, 2015-03-23 09:00:00.0000,,,,,,,,,,,,
33, 0.166667, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0.75, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0.6, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0.666667, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 1, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 1, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 1, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 1, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
33, 0, 2016-03-07 09:00:00.0000,,,,,,,,,,,,
